"Time","Vd","Vd"
46.46484375,1.82962770684549,1.50436842438174
46.515625,1.8296277068455,1.5124627219325
46.56640625,1.82962770684549,1.52054827870509
46.6171875,1.8296277068455,1.5286251041384
46.66796875,1.82962770684549,1.53669320766114
46.71875,1.8296277068455,1.54475259869182
46.76953125,1.82962770684549,1.55280328663878
46.8203125,1.8296277068455,1.56084528090022
46.87109375,1.82962770684549,1.56887859086417
46.921875,1.8296277068455,1.57690322590854
46.97265625,1.82962770684549,1.5849191954011
47.0234375,1.8296277068455,1.5929265086995
47.07421875,1.82962770684549,1.6009251751513
47.125,1.8296277068455,1.60891520409395
47.17578125,1.82962770684549,1.61689660485484
47.2265625,1.8296277068455,1.62486938675126
47.27734375,1.82962770684549,1.63283355909045
47.328125,1.8296277068455,1.64078913116962
47.37890625,1.82962770684549,1.6487361122759
47.4296875,1.8296277068455,1.65667451168642
47.48046875,1.82962770684549,1.66460433866829
47.53125,1.8296277068455,1.67252560247861
47.58203125,1.82962770684549,1.68043831236446
47.6328125,1.8296277068455,1.68834247756297
47.68359375,1.82962770684549,1.69623810730128
47.734375,1.8296277068455,1.70412521079656
47.78515625,1.82962770684549,1.71200379725604
47.8359375,1.8296277068455,1.71987387587699
47.88671875,1.82962770684549,1.72773545584677
47.9375,1.8296277068455,1.7355885463428
47.98828125,1.82962770684549,1.74343315653259
48.0390625,1.8296277068455,1.75126929557377
48.08984375,1.82962770684549,1.75909697261406
48.140625,1.8296277068455,1.76691619679132
48.19140625,1.82962770684549,1.77472697723352
48.2421875,1.8296277068455,1.78252932305878
48.29296875,1.82962770684549,1.79032324337539
48.34375,1.8296277068455,1.79810874728179
48.39453125,1.82962770684549,1.8058858438666
48.4453125,1.8296277068455,1.81365454220862
48.49609375,1.82962770684549,1.82141485137684
48.546875,1.8296277068455,1.82916678043049
48.59765625,1.82962770684549,1.83691033841896
48.6484375,1.8296277068455,1.84464553438193
48.69921875,1.82962770684549,1.85237237734928
48.75,1.8296277068455,1.86009087634114
